date_time,close,return_1h,alpha100_quote_asset_volume___return_1h_pred_rtn,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn,alpha100_number_of_trades___return_1h_pred_rtn,alpha060_taker_buy_quote_asset_volume___return_1h_pred_rtn,alpha060_number_of_trades___return_1h_pred_rtn,alpha100_quote_asset_volume___return_1h_pred_rtn_sta_rtn,alpha100_quote_asset_volume___return_1h_pred_rtn_cum_rtn,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn_sta_rtn,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn_cum_rtn,alpha100_number_of_trades___return_1h_pred_rtn_sta_rtn,alpha100_number_of_trades___return_1h_pred_rtn_cum_rtn,alpha060_taker_buy_quote_asset_volume___return_1h_pred_rtn_sta_rtn,alpha060_taker_buy_quote_asset_volume___return_1h_pred_rtn_cum_rtn,alpha060_number_of_trades___return_1h_pred_rtn_sta_rtn,alpha060_number_of_trades___return_1h_pred_rtn_cum_rtn,bas_cum_rtn_return_base
2024-02-20 18:01:00,51535.0,1,0.0,0.0,0.0,0.0,0.0,-0.0036730910054063592,0.29596362508728624,-0.0036730910054063592,0.18148358269146458,-0.0036730910054063592,0.17150013692754718,-0.0036730910054063592,0.22376145785642443,0.0036730910054063592,0.20806037830258484,0.20955183812134726
2024-02-20 19:01:00,52131.3,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.29596362508728624,0.0,0.18148358269146458,0.0,0.17150013692754718,0.0,0.22376145785642443,0.0,0.20806037830258484,0.22112261526309562
2024-02-20 20:01:00,52016.4,-1,1.0,0.0,0.0,0.0,1.0,0.0022040501579665417,0.2981676752452528,0.0022040501579665417,0.18368763284943113,0.0022040501579665417,0.17370418708551372,0.0022040501579665417,0.22596550801439097,0.0022040501579665417,0.21026442846055138,0.21891856510512908
2024-02-20 21:01:00,52052.1,0,0.0,0.0,0.0,0.0,0.0,0.0006863220061363862,0.29885399725138917,0.0,0.18368763284943113,0.0,0.17370418708551372,0.0,0.22596550801439097,0.0006863220061363862,0.21095075046668776,0.21960488711126547
2024-02-20 22:01:00,52194.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.29885399725138917,0.0,0.18368763284943113,0.0,0.17370418708551372,0.0,0.22596550801439097,0.0,0.21095075046668776,0.22233676536401625
2024-02-20 23:01:00,52297.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29885399725138917,0.0,0.18368763284943113,0.0,0.17370418708551372,0.0,0.22596550801439097,0.0,0.21095075046668776,0.2243120768443887
2024-02-21 00:01:00,52205.5,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22596550801439097,-0.0,0.21095075046668776,0.22255481931342158
2024-02-21 01:01:00,52140.3,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22596550801439097,-0.0,0.21095075046668776,0.22130590875802036
2024-02-21 02:01:00,52102.1,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22596550801439097,-0.0,0.21095075046668776,0.22057327008889105
2024-02-21 03:01:00,52042.5,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22596550801439097,-0.0,0.21095075046668776,0.21942936226175935
2024-02-21 04:01:00,51985.9,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22596550801439097,-0.0,0.21095075046668776,0.21834178960479633
2024-02-21 05:01:00,51866.3,-1,0.0,0.0,0.0,1.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22596550801439097,-0.0,0.21095075046668776,0.21604116578179822
2024-02-21 06:01:00,51780.2,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.001660037442424156,0.22430547057196681,-0.0,0.21095075046668776,0.21438112833937406
2024-02-21 07:01:00,51599.9,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22430547057196681,-0.0,0.21095075046668776,0.21089910239123177
2024-02-21 08:01:00,51701.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29885399725138917,0.0,0.18368763284943113,0.0,0.17370418708551372,0.0,0.22430547057196681,0.0,0.21095075046668776,0.21286616046692564
2024-02-21 09:01:00,51115.4,-1,1.0,1.0,1.0,1.0,1.0,-0.0,0.29885399725138917,-0.0,0.18368763284943113,-0.0,0.17370418708551372,-0.0,0.22430547057196681,-0.0,0.21095075046668776,0.2015318445683233
2024-02-21 10:01:00,51296.1,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035351381384083336,0.3023891353897975,0.0035351381384083336,0.18722277098783946,0.0035351381384083336,0.17723932522392205,0.0035351381384083336,0.22784060871037515,0.0035351381384083336,0.2144858886050961,0.20506698270673163
2024-02-21 11:01:00,50988.1,-1,0.0,0.0,0.0,0.0,0.0,0.006004355106918435,0.30839349049671594,0.006004355106918435,0.1932271260947579,0.006004355106918435,0.18324368033084049,0.006004355106918435,0.23384496381729358,0.006004355106918435,0.22049024371201453,0.1990626275998132
2024-02-21 12:01:00,51334.9,1,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.30839349049671594,0.0,0.1932271260947579,0.0,0.18324368033084049,0.0,0.23384496381729358,0.0,0.22049024371201453,0.2058642146367885
2024-02-21 13:01:00,51218.0,-1,0.0,0.0,0.0,0.0,0.0,0.0022772032282132315,0.31067069372492917,0.0022772032282132315,0.19550432932297113,0.0022772032282132315,0.18552088355905372,0.0022772032282132315,0.23612216704550681,-0.0022772032282132315,0.2182130404838013,0.20358701140857527
2024-02-21 14:01:00,50969.4,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.31067069372492917,-0.0,0.19550432932297113,-0.0,0.18552088355905372,-0.0,0.23612216704550681,-0.0,0.2182130404838013,0.19873324905940115
2024-02-21 15:01:00,51183.7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.31067069372492917,0.0,0.19550432932297113,0.0,0.18552088355905372,0.0,0.23612216704550681,0.0,0.2182130404838013,0.20293773253379932
2024-02-21 16:01:00,51371.6,1,0.0,0.0,0.0,-1.0,-1.0,0.0,0.31067069372492917,0.0036710906011092614,0.1991754199240804,0.0,0.18552088355905372,0.0,0.23612216704550681,0.0,0.2182130404838013,0.20660882313490858
2024-02-21 17:01:00,50956.5,-1,1.0,0.0,0.0,0.0,1.0,-0.0,0.31067069372492917,-0.0,0.1991754199240804,-0.0,0.18552088355905372,0.008080340110099726,0.24420250715560654,0.008080340110099726,0.22629338059390103,0.19852848302480886
2024-02-21 18:01:00,50870.1,0,0.0,0.0,0.0,1.0,0.0,-0.0016955638632951686,0.308975129861634,-0.0,0.1991754199240804,-0.0,0.18552088355905372,-0.0,0.24420250715560654,-0.0016955638632951686,0.22459781673060586,0.1968329191615137
2024-02-21 19:01:00,51082.0,1,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.308975129861634,0.0,0.1991754199240804,0.0,0.18552088355905372,0.00416551176427804,0.24836801891988458,0.0,0.22459781673060586,0.20099843092579173
2024-02-21 20:01:00,50978.4,-1,0.0,0.0,0.0,0.0,0.0,0.002028111663599619,0.3110032415252336,0.002028111663599619,0.20120353158768,-0.0,0.18552088355905372,0.002028111663599619,0.2503961305834842,0.002028111663599619,0.22662592839420548,0.1989703192621921
2024-02-21 21:01:00,51412.9,1,0.0,-1.0,0.0,-1.0,0.0,0.0,0.3110032415252336,0.0,0.20120353158768,0.0,0.18552088355905372,0.0,0.2503961305834842,0.0,0.22662592839420548,0.20749353693869832
2024-02-21 22:01:00,51533.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3110032415252336,-0.002339879680002488,0.19886365190767752,0.0,0.18552088355905372,-0.002339879680002488,0.2480562509034817,0.0,0.22662592839420548,0.2098334166187008
2024-02-21 23:01:00,51877.8,1,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3110032415252336,0.0,0.19886365190767752,0.0,0.18552088355905372,0.0,0.2480562509034817,0.0,0.22662592839420548,0.2165203679432839
2024-02-22 00:01:00,51568.4,-1,0.0,0.0,0.0,1.0,1.0,0.005964015436275227,0.31696725696150885,0.005964015436275227,0.20482766734395275,-0.0,0.18552088355905372,-0.0,0.2480562509034817,-0.0,0.22662592839420548,0.21055635250700866
2024-02-22 01:01:00,51268.5,-1,0.0,0.0,0.0,1.0,1.0,-0.0,0.31696725696150885,-0.0,0.20482766734395275,-0.0,0.18552088355905372,-0.005815576981252124,0.2422406739222296,-0.005815576981252124,0.22081035141295335,0.20474077552575654
2024-02-22 02:01:00,51451.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31696725696150885,0.0,0.20482766734395275,0.0,0.18552088355905372,0.0035694432253723374,0.24581011714760193,0.0035694432253723374,0.2243797946383257,0.20831021875112887
2024-02-22 03:01:00,51612.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31696725696150885,0.0,0.20482766734395275,0.0,0.18552088355905372,0.0,0.24581011714760193,0.0,0.2243797946383257,0.2114316049109103
2024-02-22 04:01:00,51468.4,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.31696725696150885,-0.0,0.20482766734395275,-0.0,0.18552088355905372,-0.0,0.24581011714760193,-0.0,0.2243797946383257,0.20864737408131806
2024-02-22 05:01:00,51558.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31696725696150885,0.0,0.20482766734395275,0.0,0.18552088355905372,0.0,0.24581011714760193,0.0,0.2243797946383257,0.21040379161129763
2024-02-22 06:01:00,51799.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31696725696150885,0.0,0.20482766734395275,0.0,0.18552088355905372,0.0,0.24581011714760193,0.0,0.2243797946383257,0.21506448968805658
2024-02-22 07:01:00,51860.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31696725696150885,0.0,0.20482766734395275,0.0,0.18552088355905372,0.0,0.24581011714760193,0.0,0.2243797946383257,0.21625176900372034
2024-02-22 08:01:00,51913.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31696725696150885,0.0,0.20482766734395275,0.0,0.18552088355905372,0.0,0.24581011714760193,0.0,0.2243797946383257,0.21727181119374517
2024-02-22 09:01:00,51978.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31696725696150885,0.0,0.20482766734395275,0.0,0.18552088355905372,0.0,0.24581011714760193,0.0,0.2243797946383257,0.21853159911018316
2024-02-22 10:01:00,51722.6,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.31696725696150885,-0.0,0.20482766734395275,-0.0,0.18552088355905372,-0.0,0.24581011714760193,-0.0,0.2243797946383257,0.21360075217036711
2024-02-22 11:01:00,51659.2,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.31696725696150885,-0.0,0.20482766734395275,-0.0,0.18552088355905372,-0.0,0.24581011714760193,-0.0,0.2243797946383257,0.21237498239081232
2024-02-22 12:01:00,51558.8,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.31696725696150885,-0.0,0.20482766734395275,-0.0,0.18552088355905372,-0.0,0.24581011714760193,-0.0,0.2243797946383257,0.2104314757162995
2024-02-22 13:01:00,51193.4,-1,1.0,1.0,1.0,1.0,0.0,-0.0,0.31696725696150885,-0.0,0.20482766734395275,-0.0,0.18552088355905372,-0.0,0.24581011714760193,-0.0,0.2243797946383257,0.20334442171193945
2024-02-22 14:01:00,51405.0,1,0.0,-1.0,0.0,-1.0,-1.0,0.004133345314044412,0.32110060227555326,0.004133345314044412,0.20896101265799716,0.004133345314044412,0.18965422887309813,0.004133345314044412,0.24994346246164634,0.0,0.2243797946383257,0.20747776702598386
2024-02-22 15:01:00,51630.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.32110060227555326,-0.004377006127808558,0.2045840065301886,0.0,0.18965422887309813,-0.004377006127808558,0.24556645633383778,-0.004377006127808558,0.22000278851051713,0.21185477315379242
2024-02-22 16:01:00,51511.4,-1,1.0,0.0,1.0,0.0,0.0,-0.0,0.32110060227555326,-0.0,0.2045840065301886,-0.0,0.18965422887309813,-0.0,0.24556645633383778,-0.0,0.22000278851051713,0.20955765907283175
2024-02-22 17:01:00,51725.7,1,0.0,0.0,0.0,0.0,0.0,0.004160244140132052,0.3252608464156853,0.0,0.2045840065301886,0.004160244140132052,0.19381447301323018,0.0,0.24556645633383778,0.0,0.22000278851051713,0.2137179032129638
2024-02-22 18:01:00,51747.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252608464156853,0.0,0.2045840065301886,0.0,0.19381447301323018,0.0,0.24556645633383778,0.0,0.22000278851051713,0.2141354906018248
2024-02-22 19:01:00,51547.0,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.3252608464156853,-0.0,0.2045840065301886,-0.0,0.19381447301323018,-0.0,0.24556645633383778,-0.0,0.22000278851051713,0.21026475724955318
2024-02-22 20:01:00,52024.8,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.3252608464156853,0.0,0.2045840065301886,0.0,0.19381447301323018,0.0,0.24556645633383778,0.0,0.22000278851051713,0.21953396787286794
2024-02-22 21:01:00,51685.0,-1,0.0,0.0,0.0,1.0,1.0,0.006531500361366183,0.3317923467770515,0.006531500361366183,0.21111550689155478,0.006531500361366183,0.20034597337459636,0.006531500361366183,0.25209795669520396,-0.0,0.22000278851051713,0.21300246751150176
2024-02-22 22:01:00,51481.6,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.3317923467770515,-0.0,0.21111550689155478,-0.0,0.20034597337459636,-0.003935377769178738,0.24816257892602522,-0.003935377769178738,0.2160674107413384,0.20906708974232302
2024-02-22 23:01:00,51316.9,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.3317923467770515,-0.0,0.21111550689155478,-0.0,0.20034597337459636,-0.0,0.24816257892602522,-0.0,0.2160674107413384,0.20586788847429727
2024-02-23 00:01:00,51482.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.20909489556163097
2024-02-23 01:01:00,51336.8,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.3317923467770515,-0.0,0.21111550689155478,-0.0,0.20034597337459636,-0.0,0.24816257892602522,-0.0,0.2160674107413384,0.2062648076676865
2024-02-23 02:01:00,51124.5,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.3317923467770515,-0.0,0.21111550689155478,-0.0,0.20034597337459636,-0.0,0.24816257892602522,-0.0,0.2160674107413384,0.2021293726581027
2024-02-23 03:01:00,51129.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.20223108514428845
2024-02-23 04:01:00,51246.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.20451742752454882
2024-02-23 05:01:00,51264.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.20485891359386865
2024-02-23 06:01:00,51328.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.20611905470626513
2024-02-23 07:01:00,50952.3,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.3317923467770515,-0.0,0.21111550689155478,-0.0,0.20034597337459636,-0.0,0.24816257892602522,-0.0,0.2160674107413384,0.1987859252874411
2024-02-23 08:01:00,51000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.19972209499911253
2024-02-23 09:01:00,51046.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.20062601656774004
2024-02-23 10:01:00,51208.4,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.24816257892602522,0.0,0.2160674107413384,0.20380549550932425
2024-02-23 11:01:00,51254.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,-0.0008924317104224144,0.2472701472156028,0.0,0.2160674107413384,0.20469792721974667
2024-02-23 12:01:00,51018.1,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.3317923467770515,-0.0,0.21111550689155478,-0.0,0.20034597337459636,-0.0,0.2472701472156028,-0.0,0.2160674107413384,0.20009341753174126
2024-02-23 13:01:00,51087.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.2472701472156028,0.0,0.2160674107413384,0.20145959933780633
2024-02-23 14:01:00,51157.1,0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3317923467770515,0.0,0.21111550689155478,0.0,0.20034597337459636,0.0,0.2472701472156028,0.0,0.2160674107413384,0.20281608757961744
2024-02-23 15:01:00,50938.1,-1,0.0,0.0,0.0,0.0,0.0,0.004280930701701213,0.3360732774787527,0.004280930701701213,0.215396437593256,-0.0,0.20034597337459636,-0.0,0.2472701472156028,-0.0,0.2160674107413384,0.19853515687791623
2024-02-23 16:01:00,51086.1,1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.3360732774787527,0.0,0.215396437593256,0.0,0.20034597337459636,0.0,0.2472701472156028,0.0,0.2160674107413384,0.20144064412616458
2024-02-23 17:01:00,51160.8,0,0.0,0.0,0.0,0.0,0.0,-0.0014622372817656437,0.33461104019698706,-0.0014622372817656437,0.21393420031149035,-0.0014622372817656437,0.19888373609283072,-0.0014622372817656437,0.24580790993383717,-0.0014622372817656437,0.21460517345957275,0.20290288140793022
2024-02-23 18:01:00,51130.9,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.20231844957730982
2024-02-23 19:01:00,51131.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.20232040534182794
2024-02-23 20:01:00,51100.8,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.20172976561250522
2024-02-23 21:01:00,51007.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.19989417791133413
2024-02-23 22:01:00,50808.1,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.19599471313199013
2024-02-23 23:01:00,50771.9,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.19528222831165643
2024-02-24 00:01:00,50917.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.19814404754631165
2024-02-24 01:01:00,50614.8,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.19220499355276932
2024-02-24 02:01:00,50833.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.19653376695501523
2024-02-24 03:01:00,50878.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.19740523265015175
2024-02-24 04:01:00,50987.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.19955546595243046
2024-02-24 05:01:00,51067.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.20112839741027522
2024-02-24 06:01:00,50996.7,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.19973613065901497
2024-02-24 07:01:00,51099.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.2017578301023123
2024-02-24 08:01:00,51015.5,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.2001081171875846
2024-02-24 09:01:00,51104.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.2018566053921499
2024-02-24 10:01:00,51112.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.2019994493967131
2024-02-24 11:01:00,51151.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.2027800879943028
2024-02-24 12:01:00,51105.4,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.2018710308527304
2024-02-24 13:01:00,51166.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.20306855596749307
2024-02-24 14:01:00,51158.9,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.20291806717206795
2024-02-24 15:01:00,51124.6,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33461104019698706,-0.0,0.21393420031149035,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.20224760709571754
2024-02-24 16:01:00,51245.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.20460263774632415
2024-02-24 17:01:00,51570.8,1,0.0,1.0,0.0,0.0,0.0,0.0,0.33461104019698706,0.0,0.21393420031149035,0.0,0.19888373609283072,0.0,0.24580790993383717,0.0,0.21460517345957275,0.21096033117982982
2024-02-24 18:01:00,51473.6,0,1.0,0.0,1.0,1.0,1.0,-0.0,0.33461104019698706,-0.0018847875154157645,0.2120494127960746,-0.0,0.19888373609283072,-0.0,0.24580790993383717,-0.0,0.21460517345957275,0.20907554366441405
2024-02-24 19:01:00,51590.0,1,0.0,0.0,0.0,0.0,0.0,0.002261353392807308,0.33687239358979437,0.0,0.2120494127960746,0.002261353392807308,0.20114508948563803,0.002261353392807308,0.24806926332664447,0.002261353392807308,0.21686652685238006,0.21133689705722136
2024-02-24 20:01:00,51541.2,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33687239358979437,-0.0,0.2120494127960746,-0.0,0.20114508948563803,-0.0,0.24806926332664447,-0.0,0.21686652685238006,0.2103909773053314
2024-02-24 21:01:00,51590.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33687239358979437,0.0,0.2120494127960746,0.0,0.20114508948563803,0.0,0.24806926332664447,0.0,0.21686652685238006,0.21134167305940776
2024-02-24 22:01:00,51592.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.33687239358979437,0.0,0.2120494127960746,0.0,0.20114508948563803,0.0,0.24806926332664447,0.0,0.21686652685238006,0.21137656340679944
2024-02-24 23:01:00,51602.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33687239358979437,0.0,0.2120494127960746,0.0,0.20114508948563803,0.00019576678554811267,0.2482650301121926,0.00019576678554811267,0.21706229363792817,0.21157233019234756
2024-02-25 00:01:00,51517.6,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33687239358979437,-0.0,0.2120494127960746,-0.0,0.20114508948563803,-0.0,0.2482650301121926,-0.0,0.21706229363792817,0.20993479993679598
2024-02-25 01:01:00,51718.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33687239358979437,0.0,0.2120494127960746,0.0,0.20114508948563803,0.0,0.2482650301121926,0.0,0.21706229363792817,0.21384026137133505
2024-02-25 02:01:00,51633.1,0,1.0,1.0,1.0,1.0,1.0,-0.0,0.33687239358979437,-0.0,0.2120494127960746,-0.0,0.20114508948563803,-0.0,0.2482650301121926,-0.0,0.21706229363792817,0.2121832236983805
2024-02-25 03:01:00,51654.2,0,0.0,0.0,0.0,0.0,0.0,0.0004086525891335846,0.33728104617892796,0.0004086525891335846,0.21245806538520817,0.0004086525891335846,0.2015537420747716,0.0004086525891335846,0.24867368270132617,0.0004086525891335846,0.21747094622706176,0.21259187628751408
2024-02-25 04:01:00,51640.0,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33728104617892796,-0.0,0.21245806538520817,-0.0,0.2015537420747716,-0.0,0.24867368270132617,-0.0,0.21747094622706176,0.21231697124591054
2024-02-25 05:01:00,51699.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33728104617892796,0.0,0.21245806538520817,0.0,0.2015537420747716,0.0,0.24867368270132617,0.0,0.21747094622706176,0.21346143290354025
2024-02-25 06:01:00,51796.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33728104617892796,0.0,0.21245806538520817,0.0,0.2015537420747716,0.0,0.24867368270132617,0.0,0.21747094622706176,0.21534541154146636
2024-02-25 07:01:00,51756.8,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.33728104617892796,-0.0,0.21245806538520817,-0.0,0.2015537420747716,-0.0,0.24867368270132617,-0.0,0.21747094622706176,0.21457895048714803
2024-02-25 08:01:00,51633.6,-1,0.0,0.0,0.0,0.0,0.0,-0.0,0.33728104617892796,-0.0,0.21245806538520817,-0.0,0.2015537420747716,-0.0,0.24867368270132617,-0.0,0.21747094622706176,0.21219858694071536
