date_time,close,return_1h,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn,alpha100_number_of_trades___return_1h_pred_rtn,alpha034_taker_buy_base_asset_volume___return_1h_pred_rtn,alpha034_number_of_trades___return_1h_pred_rtn,alpha100_taker_buy_base_asset_volume___return_1h_pred_rtn
2024-01-01 12:01:00,42682.0,-0.0010672258680571867,1.91238640002668e-05,4.6982838955064225e-06,-5.187419918573495e-05,-6.134285580484002e-05,4.595606456230077e-05
2024-01-01 13:01:00,42753.9,0.0016845508645331186,4.251291998779245e-05,4.470154777315715e-06,8.499083760825664e-06,-7.821942857077262e-06,-6.594787564547091e-06
2024-01-01 14:01:00,42645.6,-0.002533102243304164,1.91238640002668e-05,4.6982838955064225e-06,8.144069190142017e-05,0.00010161083765474113,-1.1704464949040382e-05
2024-01-01 15:01:00,42818.0,0.00404262104414066,-1.9955563360914726e-05,-3.026632129287428e-05,5.274533877755343e-05,3.377848203124448e-05,-1.567210609793658e-06
2024-01-01 16:01:00,42759.7,-0.0013615769069084127,1.91238640002668e-05,4.6982838955064225e-06,-4.653647113969424e-05,-4.981884934874092e-05,4.595606456230077e-05
2024-01-01 17:01:00,42847.0,0.002041642013391076,9.687487203354396e-05,-8.35377280838243e-05,-2.4627211057108327e-05,-3.0380751003973453e-05,1.60023985880333e-05
2024-01-01 18:01:00,43148.0,0.00702499591570005,-4.663427052652588e-05,-0.0002735934659605788,-0.0002793065371040698,-0.0003589698270759412,-0.00014852095967537177
2024-01-01 19:01:00,43556.2,0.009460461666821018,-2.4652683729925667e-05,-6.181635694555888e-05,-0.0002324424901934741,-7.416784295963186e-05,-0.00037634070186967584
2024-01-01 20:01:00,43753.3,0.004525188147726622,-2.684615736551498e-05,-4.363176784209615e-05,-7.793550032979187e-05,-0.00020308931160937268,-8.762106319175468e-05
2024-01-01 21:01:00,43679.8,-0.001679873289557543,-2.798968133907572e-06,1.409780028140422e-05,3.863874393009351e-05,-7.037964026594875e-05,4.595606456230077e-05
2024-01-01 22:01:00,43583.9,-0.0021955228732732923,2.6458458981012088e-05,2.856116664443602e-05,6.061588311511953e-05,4.810733402532183e-05,4.951298595363874e-05
2024-01-01 23:01:00,44230.2,0.01482887029384683,-2.4652683729925667e-05,0.0001330144778770173,0.0006668941155123642,0.0006586737608104769,5.796474609210526e-05
2024-01-02 00:01:00,45179.8,0.021469493694353803,-2.4652683729925667e-05,0.0001330144778770173,0.0006668941155123642,0.0006586737608104769,5.796474609210526e-05
2024-01-02 01:01:00,44926.3,-0.005610914612282469,0.0006147569451940231,0.0005086986284096889,0.00013960633836053484,0.00011462818045472969,0.0004859810720189147
2024-01-02 02:01:00,45420.0,0.010989108829349226,-2.4652683729925667e-05,-7.806500520946003e-05,0.0006668941155123642,0.0006586737608104769,0.00024096958972069773
2024-01-02 03:01:00,45435.0,0.00033025099075301156,-1.8027971900027172e-05,-3.431067733436608e-05,-5.315813803182955e-05,-5.64350980535503e-05,-0.00014718562157171481
2024-01-02 04:01:00,45211.7,-0.0049147133267305465,-0.0002476823853166538,-0.00011719640399205785,0.00010072723814338079,0.00012466888395550144,0.0004955185622277222
2024-01-02 05:01:00,45218.2,0.00014376809542659963,0.00021699949293739574,1.3045001128779188e-05,-3.522375719280286e-05,-5.64350980535503e-05,-2.096951438124597e-05
2024-01-02 06:01:00,45202.9,-0.00033835933318870914,1.1394572784245488e-05,2.3400916693496556e-06,-3.8133178185647175e-05,-5.9897341696034293e-05,8.027731417974758e-05
2024-01-02 07:01:00,45495.5,0.0064730360220250915,-0.00015877502741006212,2.3400916693496556e-06,-7.00856037603204e-05,2.5318259324692898e-05,2.581114026872643e-05
2024-01-02 08:01:00,45816.8,0.007062236924531007,-2.4652683729925667e-05,0.0001330144778770173,-4.966630836546265e-05,-4.139852680213121e-05,5.796474609210526e-05
2024-01-02 09:01:00,45730.5,-0.0018835885526706786,0.0008806637574420205,0.00023143345028598893,3.192423492649411e-05,3.164750294803713e-05,0.00020907710967232228
2024-01-02 10:01:00,45655.7,-0.0016356698483507293,-3.795499986720516e-05,-2.2616543972096573e-05,0.00020809004313140602,0.00012783274765209798,-5.136266203996084e-06
2024-01-02 11:01:00,45486.8,-0.003699428548899597,1.7378351079304228e-05,1.8793794359631283e-05,0.00022382233827529234,0.00021057917526749314,8.59009055681556e-05
2024-01-02 12:01:00,45355.1,-0.002895345462859633,-3.0541510774527496e-05,-0.0019110801973618696,0.0005732066046742009,0.00026356309797835923,0.00045633454259468866
2024-01-02 13:01:00,45686.3,0.007302376138516031,-7.993234165479054e-05,-3.431067733436608e-05,0.00035167057384826795,0.00038790385668748776,-7.252339021107244e-05
2024-01-02 14:01:00,45293.6,-0.008595574603327605,0.0006147569451940231,0.0005086986284096889,9.47431051230463e-05,-0.0002738974635493594,0.0004859810720189147
2024-01-02 15:01:00,45215.0,-0.001735344507833303,-2.4652683729925667e-05,0.0001330144778770173,2.589093548172392e-05,2.4589169759970724e-05,5.796474609210526e-05
2024-01-02 16:01:00,45393.4,0.003945593276567516,-2.4652683729925667e-05,-3.8828461796223015e-05,2.4208767455492575e-05,1.8564292984340158e-06,-0.0004753642143262861
2024-01-02 17:01:00,45001.2,-0.008640022558345617,0.0005338226632344237,-0.0013854333541399463,0.0003296815391663003,0.0003433905303179963,7.42237022375788e-05
2024-01-02 18:01:00,45189.0,0.004173222047412217,-4.286591444470189e-05,-2.221428198781739e-05,4.915508065494342e-05,2.6297411835690946e-05,-2.0734217714876175e-05
2024-01-02 19:01:00,45073.2,-0.0025625705370776464,-2.3421900996575754e-05,-2.2616543972096573e-05,0.0001923239443552746,0.00015610852352460747,-2.4578245326828866e-07
2024-01-02 20:01:00,44825.2,-0.005502160929332756,0.0005411022394694624,0.00014354028715344512,0.00010034725742078992,5.272997592636975e-05,0.0005000582048127546
2024-01-02 21:01:00,45155.0,0.007357468566788317,-2.4652683729925667e-05,0.0001495967752754697,0.00035167057384826795,0.000369915513719392,-0.00015397673494591996
2024-01-02 22:01:00,45006.7,-0.003284243162440581,-0.00013361956625376864,7.044565547517434e-05,0.00021246772660209702,0.0002447954163507017,7.462426857814285e-05
2024-01-02 23:01:00,44979.8,-0.0005976887885580373,-5.616396505282198e-05,-7.805389184506956e-06,3.247883103520081e-05,-7.459224263687505e-05,-4.075596054302546e-05
2024-01-03 00:01:00,45168.1,0.004186323638611045,-4.528305380945879e-05,-3.431067733436608e-05,4.3715103716501144e-05,-0.00044088852713684504,-5.826800209998679e-05
2024-01-03 01:01:00,45347.8,0.003978471531899785,-4.7493415867521295e-05,-4.923591206941561e-05,2.4208767455492575e-05,-4.097297920075487e-06,-2.337060852387604e-05
2024-01-03 02:01:00,45312.7,-0.0007740177031743123,3.019504200558538e-05,1.162125982085903e-05,-5.187419918573495e-05,-6.2536225887651e-05,-1.0326541801141824e-05
2024-01-03 03:01:00,45297.8,-0.00032882613483620204,4.452980757678417e-05,-2.4236782151005977e-05,-3.8133178185647175e-05,-5.9897341696034293e-05,-1.6519147126251827e-05
2024-01-03 04:01:00,45218.8,-0.0017440140580778918,2.6458458981012088e-05,-3.6004659361151484e-06,2.589093548172392e-05,8.054784773807966e-06,3.8201080436123584e-05
2024-01-03 05:01:00,45200.0,-0.0004157562783622115,1.91238640002668e-05,4.6982838955064225e-06,-3.8133178185647175e-05,-5.529423989392384e-05,1.4286320382775226e-05
2024-01-03 06:01:00,45362.7,0.0035995575221239307,-2.999266088314202e-05,-2.2616543972096573e-05,4.970570627546414e-05,-1.5278487355040586e-05,-3.790214070316109e-05
2024-01-03 07:01:00,45030.4,-0.007325401706688384,-9.487172516866441e-05,5.310916400946148e-05,0.00017118807307816162,4.768459001692149e-05,-5.0892053104304794e-05
2024-01-03 08:01:00,45224.1,0.004301538516202408,-1.3341206351318975e-05,-4.923591206941561e-05,-0.0004276870206064462,-0.00021049191171711886,-7.720905190227616e-05
2024-01-03 09:01:00,45378.7,0.003418531269831826,-2.682240231038425e-05,-2.221428198781739e-05,3.7035069347458664e-05,2.7030226214226025e-06,-2.9057644074600863e-05
2024-01-03 10:01:00,45175.7,-0.004473464422735773,3.265313568759696e-05,1.0700793864022744e-05,-0.0001562046880757283,4.48903346473303e-05,-2.205267834171797e-05
2024-01-03 11:01:00,43728.9,-0.03202606711130085,0.0006147569451940231,0.0005086986284096889,9.728815678124794e-05,0.00010091411651477045,0.0004859810720189147
2024-01-03 12:01:00,42795.8,-0.021338291152990352,-2.4652683729925667e-05,0.0001330144778770173,9.728815678124794e-05,0.00010091411651477045,5.796474609210526e-05
2024-01-03 13:01:00,42545.7,-0.005844031423644536,9.000168627066067e-05,-0.0001014491781955106,0.00013960633836053484,0.00011462818045472969,-0.0001285521885422051
2024-01-03 14:01:00,42204.1,-0.008029013507828031,-7.961374745843606e-05,0.0001429835448277815,-6.596642623954973e-05,-0.0002764146267088021,-6.569234480314164e-05
2024-01-03 15:01:00,43014.0,0.019190078689037326,-2.4652683729925667e-05,0.0001330144778770173,0.0006668941155123642,0.0006586737608104769,5.796474609210526e-05
2024-01-03 16:01:00,43009.2,-0.00011159157483620064,0.0006147569451940231,0.0005086986284096889,-3.8133178185647175e-05,-6.446005147135768e-05,0.0004859810720189147
2024-01-03 17:01:00,42914.5,-0.002201854486946875,-2.4652683729925667e-05,-4.2331200351595433e-05,7.312742942141299e-05,7.342785286256581e-05,-0.00017353903042440424
2024-01-03 18:01:00,42267.6,-0.015074159083759642,-9.487172516866441e-05,1.9044915910138913e-05,9.728815678124794e-05,0.00010091411651477045,-1.1632616089607546e-05
2024-01-03 19:01:00,42600.4,0.007873643168762934,2.6229109446193593e-05,-3.170231748194623e-05,0.0004604535473147377,0.0004499350931650145,-0.00013647574066314808
2024-01-03 20:01:00,42724.5,0.0029131181866837164,-5.738514884203727e-05,-3.026632129287428e-05,3.921493324200371e-05,1.7416279456438907e-05,-6.673122511634825e-05
2024-01-03 21:01:00,42927.1,0.004742009853830886,-2.094859306396521e-05,-3.170231748194623e-05,-4.829048686841333e-05,-0.00010295062526879206,-8.762106319175468e-05
2024-01-03 22:01:00,42753.6,-0.004041735873143049,3.58839882186414e-05,-5.168316262074222e-05,0.0002803315551654854,0.0002477674562687056,-1.7416847236507236e-05
2024-01-03 23:01:00,42849.5,0.0022430859623516763,-8.53698764951831e-06,-3.026632129287428e-05,-2.247056576289802e-05,-2.2691255322966962e-05,-4.0855577343076336e-05
2024-01-04 00:01:00,42883.4,0.0007911410868270963,-3.547220552781949e-05,-2.2616543972096573e-05,-2.4988391243579616e-05,-3.916071633888328e-05,-7.481632506030977e-05
2024-01-04 01:01:00,42716.6,-0.003889616961341713,3.576905606620321e-05,-9.950264094127255e-05,0.0006991400413003912,0.00044025842750442906,5.814234818280273e-06
2024-01-04 02:01:00,43151.0,0.010169348684118118,-2.7215943210164286e-05,-3.431067733436608e-05,-0.0013344113248601266,-0.0015988083875341267,-6.944262327947807e-05
2024-01-04 03:01:00,43119.6,-0.0007276772264838138,4.251291998779245e-05,-2.4550619721471602e-06,-6.299964899080802e-05,-7.459224263687505e-05,-6.594787564547091e-06
2024-01-04 04:01:00,43161.1,0.0009624393547249532,3.6640023858752154e-05,-2.2616543972096573e-05,-2.4988391243579616e-05,-3.600422014574589e-05,-1.7416847236507236e-05
2024-01-04 05:01:00,43191.3,0.0006997041317298169,2.331333165854191e-05,-3.6004659361151484e-06,-2.4988391243579616e-05,-3.916071633888328e-05,2.02935413143764e-06
2024-01-04 06:01:00,43163.7,-0.0006390175799294573,2.206044605932392e-05,1.0164050351649658e-05,-4.227460745093762e-05,-7.459224263687505e-05,-2.5795819468164333e-07
2024-01-04 07:01:00,42775.0,-0.009005252098406746,0.0003015692865960849,0.00025568069385630763,-5.84578510994169e-05,3.093421047876868e-05,0.000802134055010015
2024-01-04 08:01:00,42858.7,0.0019567504383399825,1.5516600742265688e-05,1.162125982085903e-05,-4.784114231257961e-05,-8.087926092952573e-05,1.60023985880333e-05
2024-01-04 09:01:00,43020.6,0.00377752941643128,3.58839882186414e-05,-6.931369093267216e-06,4.970570627546414e-05,1.6636046839756836e-05,-1.6213070291650825e-05
2024-01-04 10:01:00,43089.5,0.001601558323221841,-3.429596728656026e-06,-0.0001585994994230607,-1.729791035992726e-05,-2.217463268663519e-05,-2.4057067667168567e-05
2024-01-04 11:01:00,43188.2,0.002290581232086586,-4.253226524858551e-05,-3.026632129287428e-05,-2.247056576289802e-05,1.281310239152667e-05,-5.178009512012136e-05
2024-01-04 12:01:00,43386.2,0.004584585604401115,-0.00010474762646382152,-8.739532098936535e-05,-7.793550032979187e-05,-0.00020308931160937268,-0.0001539028141545145
2024-01-04 13:01:00,43344.2,-0.0009680497485375916,1.91238640002668e-05,1.0164050351649658e-05,-5.187419918573495e-05,-6.134285580484002e-05,-3.957815554024468e-06
2024-01-04 14:01:00,43674.0,0.0076088611625084734,-2.4652683729925667e-05,-0.00020398381483791776,0.00035167057384826795,0.000369915513719392,-0.000148585504523405
2024-01-04 15:01:00,44050.4,0.008618399963364887,-2.4652683729925667e-05,-3.8828461796223015e-05,0.00018420483411683936,0.0002732765435596347,5.796474609210526e-05
2024-01-04 16:01:00,43913.1,-0.003116884296169853,0.00013912375971601135,0.00023143345028598893,0.00018347168327201725,0.00017537126231921972,0.00013778928992874614
2024-01-04 17:01:00,43983.0,0.0015917801293918732,0.0002508752175705732,-0.00014766331009567345,-1.729791035992726e-05,-2.217463268663519e-05,0.00017699937255687498
2024-01-04 18:01:00,44048.2,0.0014823909237660082,1.91238640002668e-05,-3.6004659361151484e-06,-1.729791035992726e-05,-2.217463268663519e-05,-3.957815554024468e-06
2024-01-04 19:01:00,43950.0,-0.002229376001743444,0.0006147569451940231,0.0005086986284096889,4.4462281273466e-05,3.6060597583537135e-05,0.0005041219751661842
2024-01-04 20:01:00,44116.7,0.003792946530147834,0.0006147569451940231,0.0005086986284096889,7.855921252406798e-05,5.25534090304256e-05,0.0004859810720189147
2024-01-04 21:01:00,44434.1,0.007194554443102019,-2.865085862401713e-05,-3.431067733436608e-05,0.0005936578914934,0.0004173907399363571,-0.00010658712760773653
2024-01-04 22:01:00,44311.7,-0.0027546411427260553,-0.0002508779358077899,-1.5669059338776235e-05,0.0002379532775585122,0.00023680857162839908,0.0003351570474073721
2024-01-04 23:01:00,44143.8,-0.003789066995849688,3.5242909264218754e-05,0.0001673448579451567,0.00022382233827529234,0.00021057917526749314,3.127871239567422e-05
2024-01-05 00:01:00,44207.5,0.001443011249597781,2.4710640712275213e-05,-1.3366023058869893e-05,-1.729791035992726e-05,-2.217463268663519e-05,-5.178009512012136e-05
2024-01-05 01:01:00,43374.5,-0.01884295651190404,-2.4652683729925667e-05,-0.00020278059536767926,9.728815678124794e-05,0.00010091411651477045,-0.000148585504523405
2024-01-05 02:01:00,43506.4,0.003040957244463849,0.0013923813687726097,7.545205610020514e-05,-1.0767895986587069e-05,-1.343660861787103e-05,0.00020372969740474226
2024-01-05 03:01:00,43469.1,-0.0008573451262343657,-0.00012709728537995123,-1.3444409149195647e-05,-5.187419918573495e-05,-6.2536225887651e-05,1.591040902972605e-05
2024-01-05 04:01:00,43589.3,0.0027651826239789568,2.5362531010844225e-05,-6.0425958478467254e-05,-4.96751299004123e-06,-2.7631090034801314e-05,-7.252339021107244e-05
2024-01-05 05:01:00,43644.2,0.0012594834053309967,2.206044605932392e-05,2.856116664443602e-05,-9.290554672302212e-06,-3.0128367034064274e-05,2.6098865654319216e-06
2024-01-05 06:01:00,43847.9,0.004667286833073048,-2.683218289100048e-05,-2.2616543972096573e-05,-4.829048686841333e-05,-7.409673505865525e-05,-1.4206185191539252e-05
2024-01-05 07:01:00,43769.6,-0.0017857183582338232,0.0001446562427315449,7.044565547517434e-05,2.589093548172392e-05,3.8310343269940614e-05,-2.096951438124597e-05
2024-01-05 08:01:00,43911.6,0.0032442608568503672,4.251291998779245e-05,-5.168316262074222e-05,-1.0767895986587069e-05,-2.0401537941382835e-05,-1.8096033802216632e-05
2024-01-05 09:01:00,44147.8,0.005378988695470044,-2.999266088314202e-05,-2.2616543972096573e-05,5.021740480235952e-05,-6.344473249103487e-05,-2.9057644074600863e-05
2024-01-05 10:01:00,43628.2,-0.011769555900860373,-4.951318307267352e-05,3.8895992961893806e-05,9.728815678124794e-05,0.00010091411651477045,0.00021249018052739606
2024-01-05 11:01:00,43769.9,0.003247899294493095,1.8137358495167708e-05,-3.6004659361151484e-06,-1.0767895986587069e-05,-2.0401537941382835e-05,4.595606456230077e-05
2024-01-05 12:01:00,43877.7,0.0024628797415573445,2.206044605932392e-05,4.6982838955064225e-06,4.003931936302384e-05,7.495480301157838e-05,2.6098865654319216e-06
2024-01-05 13:01:00,43978.6,0.002299573587494441,-4.6408254205764627e-05,-0.00022399837654175632,-3.858115868903893e-05,1.3734356953074975e-05,-0.00013647574066314808
2024-01-05 14:01:00,43489.6,-0.011119044262436706,-1.7151313130988267e-05,-2.2616543972096573e-05,9.728815678124794e-05,0.00010091411651477045,-5.178009512012136e-05
2024-01-05 15:01:00,43495.2,0.00012876641771830677,-0.00010235503881312263,6.975646786631458e-05,-3.522375719280286e-05,-5.64350980535503e-05,4.6531876946851994e-05
2024-01-05 16:01:00,43220.8,-0.0063087421140721744,0.00032712500236640194,3.2805304491636917e-05,0.00014575642161379187,0.00012289055641726728,4.6531876946851994e-05
2024-01-05 17:01:00,43603.5,0.008854533002628395,-2.4652683729925667e-05,0.0001330144778770173,0.00021001023360535135,0.0002488938332865909,5.796474609210526e-05
2024-01-05 18:01:00,43604.4,2.0640544910355274e-05,-2.620769828052987e-05,-2.7105699330458257e-05,-3.522375719280286e-05,-4.952371914078955e-05,-7.0398959289974895e-06
2024-01-05 19:01:00,43599.0,-0.00012384071332249835,2.0302389371992974e-05,-2.221428198781739e-05,-3.8133178185647175e-05,-0.000139465588142719,-2.4578245326828866e-07
2024-01-05 20:01:00,43951.6,0.008087341452785557,-8.397242067345934e-05,-3.026632129287428e-05,0.0007412883268039057,0.0003829867118123586,-0.00013603207410007554
2024-01-05 21:01:00,43936.2,-0.0003503854239663706,-4.140452788731701e-05,4.356124615321701e-05,-3.8133178185647175e-05,-5.9897341696034293e-05,-0.00011460288243374839
2024-01-05 22:01:00,43964.2,0.0006372877035336622,-0.00010743013456613602,-3.026632129287428e-05,-2.4988391243579616e-05,-3.916071633888328e-05,-2.0120127123401257e-05
2024-01-05 23:01:00,44145.4,0.004121535249134611,-4.7493415867521295e-05,-3.026632129287428e-05,2.4208767455492575e-05,-4.097297920075487e-06,-0.0001908551301752869
2024-01-06 00:01:00,44066.0,-0.0017986018928359826,4.50775746149458e-05,-2.221428198781739e-05,2.589093548172392e-05,2.4589169759970724e-05,-1.7416847236507236e-05
2024-01-06 01:01:00,43961.5,-0.002371442835746418,2.331333165854191e-05,1.162125982085903e-05,-0.00018907645619874752,4.141716141042329e-05,2.825879653074442e-05
2024-01-06 02:01:00,43900.1,-0.0013966766375124173,5.228018379724847e-05,-3.6004659361151484e-06,-0.00012154087819779253,-0.00018599131139474887,1.6581919987423986e-05
2024-01-06 03:01:00,43925.8,0.0005854200787698272,4.50775746149458e-05,7.330947967868046e-06,-2.4988391243579616e-05,-3.916071633888328e-05,-1.399136022850617e-05
2024-01-06 04:01:00,43851.1,-0.0017005950944548598,6.486296455479837e-05,-9.950264094127255e-05,3.863874393009351e-05,-5.7826306170022554e-05,-2.205267834171797e-05
2024-01-06 05:01:00,43695.9,-0.0035392498705847375,5.0808091390976884e-05,-5.0208218266484955e-05,0.0003919258430322054,0.00023642919341620799,-1.0326541801141824e-05
2024-01-06 06:01:00,43455.4,-0.0055039488830760375,-0.0001344781296751962,5.689355029712048e-05,0.00013340049063986954,0.00020682034064140682,7.633621810447537e-05
2024-01-06 07:01:00,43645.3,0.004369997744814169,-1.742441816101166e-05,-7.06837150776362e-05,8.586414094811537e-05,0.0001650468287443603,-0.0001908551301752869
2024-01-06 08:01:00,43696.1,0.0011639283038493708,3.58839882186414e-05,-2.221428198781739e-05,-3.8196427482550794e-05,-3.459981679922413e-05,-7.74466137522797e-06
2024-01-06 09:01:00,43653.6,-0.0009726268477049382,2.9225440652511285e-05,1.6323269555924205e-05,-5.187419918573495e-05,-6.134285580484002e-05,-1.1632616089607546e-05
2024-01-06 10:01:00,43694.6,0.0009392123444573741,2.331333165854191e-05,2.856116664443602e-05,-2.4988391243579616e-05,-3.459981679922413e-05,4.595606456230077e-05
2024-01-06 11:01:00,43669.2,-0.0005813075299923032,2.2007247410449002e-05,4.6982838955064225e-06,-3.8133178185647175e-05,-4.855124306846854e-05,1.704750876249554e-05
2024-01-06 12:01:00,43607.4,-0.001415185073232239,2.9225440652511285e-05,1.0700793864022744e-05,-0.00012154087819779253,-0.0001425013875125686,-4.000267757458607e-05
2024-01-06 13:01:00,43701.2,0.002151011066928943,1.8137358495167708e-05,-3.6004659361151484e-06,-2.4627211057108327e-05,-1.694809782029256e-05,4.951298595363874e-05
2024-01-06 14:01:00,43824.4,0.002819144554383035,1.91238640002668e-05,1.0164050351649658e-05,3.921493324200371e-05,1.0264162414535685e-05,6.760170628609447e-06
2024-01-06 15:01:00,43863.6,0.0008944788747820009,4.461320164784444e-05,4.6982838955064225e-06,-2.4988391243579616e-05,-3.600422014574589e-05,-7.689612133320771e-06
2024-01-06 16:01:00,43865.4,4.1036303449759615e-05,1.91238640002668e-05,4.6982838955064225e-06,-3.522375719280286e-05,-6.06990447964449e-05,1.6225763597964558e-05
2024-01-06 17:01:00,43962.1,0.002204470949769055,2.8136350505117287e-05,-2.2616543972096573e-05,-2.247056576289802e-05,-6.80973563364244e-06,-1.7416847236507236e-05
2024-01-06 18:01:00,43992.7,0.0006960541011462595,5.0808091390976884e-05,1.162125982085903e-05,-2.4988391243579616e-05,-3.916071633888328e-05,-6.594787564547091e-06
2024-01-06 19:01:00,43903.6,-0.0020253360216581084,3.0366373727447562e-05,1.0164050351649658e-05,7.119426415014445e-05,4.7918517189545406e-05,5.814234818280273e-06
2024-01-06 20:01:00,43816.4,-0.0019861696990678412,4.251291998779245e-05,-2.221428198781739e-05,3.604905122354848e-05,5.5292031752558074e-05,-1.6519147126251827e-05
2024-01-06 21:01:00,43881.3,0.0014811805625292163,4.50775746149458e-05,3.0523552231263836e-05,-1.729791035992726e-05,-2.217463268663519e-05,-1.0326541801141824e-05
2024-01-06 22:01:00,43865.8,-0.0003532256336982176,1.91238640002668e-05,1.162125982085903e-05,-3.8133178185647175e-05,-5.9897341696034293e-05,5.814234818280273e-06
2024-01-06 23:01:00,43956.7,0.0020722293905501843,2.5354921989677403e-05,-2.2616543972096573e-05,-2.4627211057108327e-05,-1.694809782029256e-05,-1.7416847236507236e-05
2024-01-07 00:01:00,44119.0,0.003692269892871858,-8.601419672618847e-06,-2.2616543972096573e-05,4.970570627546414e-05,-2.012345637194696e-06,-5.727302819632018e-06
2024-01-07 01:01:00,43961.6,-0.0035676239261995812,-3.4571715775403166e-06,6.079883342766544e-05,0.00039640666154732796,0.00025333555199099413,-3.51261168759954e-05
2024-01-07 02:01:00,43927.6,-0.0007734022419566555,2.734357893317438e-05,1.0700793864022744e-05,-5.187419918573495e-05,-6.2536225887651e-05,-1.3226890476984188e-05
2024-01-07 03:01:00,43937.2,0.00021854141815169648,1.9251358683323185e-05,1.6323269555924205e-05,-3.522375719280286e-05,-5.64350980535503e-05,-4.5185797785240066e-05
2024-01-07 04:01:00,43994.8,0.0013109620094136076,3.0448338309849712e-05,1.0164050351649658e-05,-1.729791035992726e-05,-3.0128367034064274e-05,-2.205267834171797e-05
2024-01-07 05:01:00,43880.4,-0.002600307309045702,-1.2483259108187926e-05,2.7453843189693132e-05,0.0001380586779671267,0.00011428302039842369,2.7359920957441185e-05
2024-01-07 06:01:00,44015.4,0.003076544425301586,4.50775746149458e-05,-3.6004659361151484e-06,-1.0767895986587069e-05,-1.343660861787103e-05,-6.594787564547091e-06
2024-01-07 07:01:00,44071.5,0.001274553906132736,2.3190353799166735e-05,4.6982838955064225e-06,-9.290554672302212e-06,-3.0128367034064274e-05,3.5732983698352122e-06
2024-01-07 08:01:00,44009.9,-0.0013977286908772868,8.517449813429583e-07,3.945023799765217e-05,-0.00012154087819779253,-0.0001425013875125686,3.832403605644195e-05
2024-01-07 09:01:00,43923.0,-0.0019745557249619683,-3.4571715775403166e-06,2.3400916693496556e-06,3.192423492649411e-05,3.164750294803713e-05,-3.51261168759954e-05
2024-01-07 10:01:00,43951.4,0.0006465860710789251,2.7752503002056807e-05,-1.0261635602199432e-05,-2.4988391243579616e-05,-3.916071633888328e-05,-2.329789564040524e-05
2024-01-07 11:01:00,44054.0,0.002334396629003921,2.947720036126253e-05,4.6982838955064225e-06,-3.858115868903893e-05,7.84428303080431e-06,-1.5509957144382568e-05
2024-01-07 12:01:00,44080.9,0.0006106142461523856,4.117593286161162e-05,4.6982838955064225e-06,-2.4988391243579616e-05,-3.916071633888328e-05,-1.6053844176255907e-05
2024-01-07 13:01:00,44406.2,0.007379613392648476,-2.4652683729925667e-05,-6.60838092586828e-05,0.0003655165598522393,0.000334720084883831,-0.00016894187265834138
2024-01-07 14:01:00,44405.0,-2.7023253509561584e-05,-4.286591444470189e-05,-7.805389184506956e-06,-3.8133178185647175e-05,-5.0835968509067836e-05,4.898126115062797e-05
