date_time,close,return_1h,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn,alpha100_number_of_trades___return_1h_pred_rtn,alpha100_quote_asset_volume___return_1h_pred_rtn,alpha052_taker_buy_base_asset_volume___return_1h_pred_rtn,alpha060_number_of_trades___return_1h_pred_rtn,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn_sta_rtn,alpha100_taker_buy_quote_asset_volume___return_1h_pred_rtn_cum_rtn,alpha100_number_of_trades___return_1h_pred_rtn_sta_rtn,alpha100_number_of_trades___return_1h_pred_rtn_cum_rtn,alpha100_quote_asset_volume___return_1h_pred_rtn_sta_rtn,alpha100_quote_asset_volume___return_1h_pred_rtn_cum_rtn,alpha052_taker_buy_base_asset_volume___return_1h_pred_rtn_sta_rtn,alpha052_taker_buy_base_asset_volume___return_1h_pred_rtn_cum_rtn,alpha060_number_of_trades___return_1h_pred_rtn_sta_rtn,alpha060_number_of_trades___return_1h_pred_rtn_cum_rtn,bas_cum_rtn
2024-01-01 10:01:00,42727.7,0.0009112460411160317,-1.7319635122995545e-05,-1.8546176233947078e-05,6.245291722888162e-06,2.7254344974686285e-06,8.385942851124403e-06,-0.0009112460411160317,0.006547625332511631,-0.0009112460411160317,-0.0053066019144567544,-0.0009112460411160317,-0.004282884569764667,0.0009112460411160317,0.013913039459891419,0.0009112460411160317,-0.006250263173712245,0.009785025131358926
2024-01-01 11:01:00,42727.6,-2.3404021278761178e-06,-1.7319635122995545e-05,-1.8546176233947078e-05,6.0421932219687095e-06,2.7254344974686285e-06,5.559393739510919e-05,2.3404021278761178e-06,0.006549965734639507,2.3404021278761178e-06,-0.005304261512328878,-2.3404021278761178e-06,-0.004285224971892543,-2.3404021278761178e-06,0.013910699057763543,-2.3404021278761178e-06,-0.006252603575840121,0.00978268472923105
2024-01-01 12:01:00,42682.0,-0.0010672258680571867,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,1.0531766505387182e-05,0.0010672258680571867,0.0076171916026966935,0.0010672258680571867,-0.004237035644271692,-0.0010672258680571867,-0.0053524508399497295,-0.0010672258680571867,0.012843473189706356,-0.0010672258680571867,-0.007319829443897308,0.008715458861173864
2024-01-01 13:01:00,42753.9,0.0016845508645331186,6.0251399253771174e-05,-8.990742501882486e-06,3.08586140099643e-05,2.7254344974686285e-06,9.147375211323101e-05,0.0016845508645331186,0.009301742467229812,-0.0016845508645331186,-0.00592158650880481,0.0016845508645331186,-0.003667899975416611,0.0016845508645331186,0.014528024054239475,0.0016845508645331186,-0.005635278579364189,0.010400009725706982
2024-01-01 14:01:00,42645.6,-0.002533102243304164,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,1.0531766505387182e-05,-0.002533102243304164,0.006768640223925648,0.002533102243304164,-0.0033884842655006464,-0.002533102243304164,-0.006201002218720775,-0.002533102243304164,0.01199492181093531,-0.002533102243304164,-0.008168380822668353,0.007866907482402818
2024-01-01 15:01:00,42818.0,0.00404262104414066,-3.662849005661455e-05,-2.4111837871560368e-05,-1.4167494752903614e-05,2.7254344974686285e-06,4.3651915674050736e-05,0.00404262104414066,0.010811261268066308,-0.00404262104414066,-0.007431105309641306,0.00404262104414066,-0.002158381174580115,0.00404262104414066,0.01603754285507597,0.00404262104414066,-0.004125759778527693,0.011909528526543478
2024-01-01 16:01:00,42759.7,-0.0013615769069084127,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,2.7254344974686285e-06,1.0531766505387182e-05,0.0013615769069084127,0.01217283817497472,0.0013615769069084127,-0.006069528402732893,0.0013615769069084127,-0.0007968042676717024,-0.0013615769069084127,0.014675965948167558,-0.0013615769069084127,-0.005487336685436106,0.010547951619635065
2024-01-01 17:01:00,42847.0,0.002041642013391076,0.00022545263467108387,-1.7362635199231e-05,1.6540969503767833e-05,2.7254344974686285e-06,0.00013839104316822325,0.002041642013391076,0.014214480188365797,-0.002041642013391076,-0.00811117041612397,0.002041642013391076,0.0012448377457193738,0.002041642013391076,0.016717607961558634,0.002041642013391076,-0.00344569467204503,0.012589593633026142
2024-01-01 18:01:00,43148.0,0.00702499591570005,-3.662849005661455e-05,-4.095353868258994e-05,1.7232984234823183e-07,2.7254344974686285e-06,-2.0636680821074048e-05,0.00702499591570005,0.021239476104065846,-0.00702499591570005,-0.01513616633182402,0.00702499591570005,0.008269833661419423,0.00702499591570005,0.023742603877258683,0.00702499591570005,0.0035793012436550198,0.01961458954872619
2024-01-01 19:01:00,43556.2,0.009460461666821018,-5.53834910547325e-05,-4.4098936591842036e-05,-1.6097258568341587e-06,2.7254344974686285e-06,-3.338242449841776e-05,-0.009460461666821018,0.011779014437244828,-0.009460461666821018,-0.024596627998645038,0.009460461666821018,0.017730295328240442,0.009460461666821018,0.0332030655440797,-0.009460461666821018,-0.005881160423165999,0.02907505121554721
2024-01-01 20:01:00,43753.3,0.004525188147726622,-3.14254954833065e-05,-3.181779323436324e-05,-5.17141844714919e-06,6.952039011961644e-06,9.147375211323101e-05,-0.004525188147726622,0.007253826289518206,-0.004525188147726622,-0.02912181614637166,-0.004525188147726622,0.01320510718051382,0.004525188147726622,0.037728253691806324,-0.004525188147726622,-0.01040634857089262,0.03360023936327383
2024-01-01 21:01:00,43679.8,-0.001679873289557543,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,8.050543621463777e-06,8.385942851124403e-06,0.001679873289557543,0.008933699579075749,0.001679873289557543,-0.027441942856814117,0.001679873289557543,0.014884980470071363,-0.001679873289557543,0.03604838040224878,-0.001679873289557543,-0.012086221860450164,0.03192036607371629
2024-01-01 22:01:00,43583.9,-0.0021955228732732923,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,8.050543621463777e-06,5.9834092750189036e-05,-0.0021955228732732923,0.006738176705802457,0.0021955228732732923,-0.025246419983540824,-0.0021955228732732923,0.01268945759679807,-0.0021955228732732923,0.03385285752897549,-0.0021955228732732923,-0.014281744733723456,0.029724843200442996
2024-01-01 23:01:00,44230.2,0.01482887029384683,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.296426444849034e-05,-0.00015087995880483468,0.01482887029384683,0.021567046999649286,-0.01482887029384683,-0.040075290277387654,0.01482887029384683,0.0275183278906449,0.01482887029384683,0.04868172782282232,0.01482887029384683,0.0005471255601233738,0.044553713494289826
2024-01-02 00:01:00,45179.8,0.021469493694353803,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-1.3771711650555753e-05,-0.021469493694353803,9.755330529548356e-05,0.021469493694353803,-0.01860579658303385,-0.021469493694353803,0.006048834196291097,-0.021469493694353803,0.027212234128468515,-0.021469493694353803,-0.02092236813423043,0.06602320718864363
2024-01-02 01:01:00,44926.3,-0.005610914612282469,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,8.522931243877114e-06,0.0001625611814787653,0.005610914612282469,0.005708467917577953,-0.005610914612282469,-0.02421671119531632,0.005610914612282469,0.011659748808573567,0.005610914612282469,0.032823148740750985,0.005610914612282469,-0.01531145352194796,0.06041229257636116
2024-01-02 02:01:00,45420.0,0.010989108829349226,-5.53834910547325e-05,-3.616442363963397e-05,-1.6097258568341587e-06,4.002306871245985e-06,-3.8281611334222484e-05,0.010989108829349226,0.01669757674692718,0.010989108829349226,-0.013227602365967095,0.010989108829349226,0.022648857637922792,0.010989108829349226,0.04381225757010021,0.010989108829349226,-0.004322344692598734,0.07140140140571039
2024-01-02 03:01:00,45435.0,0.00033025099075301156,-3.14254954833065e-05,-3.181779323436324e-05,-5.17141844714919e-06,-2.0928204646867127e-05,-1.0407114352251417e-05,-0.00033025099075301156,0.016367325756174167,-0.00033025099075301156,-0.013557853356720106,-0.00033025099075301156,0.02231860664716978,0.00033025099075301156,0.04414250856085322,-0.00033025099075301156,-0.004652595683351746,0.0717316523964634
2024-01-02 04:01:00,45211.7,-0.0049147133267305465,-0.00010254403416430986,-9.897958317306694e-05,-2.5957431230989234e-05,3.992383357144412e-06,8.303420861919588e-05,0.0049147133267305465,0.021282039082904713,0.0049147133267305465,-0.00864314002998956,0.0049147133267305465,0.027233319973900327,0.0049147133267305465,0.04905722188758377,0.0049147133267305465,0.00026211764337880084,0.06681693906973285
2024-01-02 05:01:00,45218.2,0.00014376809542659963,-2.1455955839959497e-05,-1.5178374171184035e-05,5.241931304126104e-06,-7.732651013739298e-05,1.0531766505387182e-05,-0.00014376809542659963,0.021138270987478114,-0.00014376809542659963,-0.00878690812541616,-0.00014376809542659963,0.027089551878473728,0.00014376809542659963,0.04920098998301037,0.00014376809542659963,0.00040588573880540046,0.06696070716515945
2024-01-02 06:01:00,45202.9,-0.00033835933318870914,-2.420301328115407e-05,-1.5178374171184035e-05,5.241931304126104e-06,-7.012070648778699e-05,1.0531766505387182e-05,0.00033835933318870914,0.021476630320666823,0.00033835933318870914,-0.00844854879222745,-0.00033835933318870914,0.02675119254528502,0.00033835933318870914,0.04953934931619908,-0.00033835933318870914,6.752640561669132e-05,0.06662234783197074
2024-01-02 07:01:00,45495.5,0.0064730360220250915,-3.14254954833065e-05,-1.5178374171184035e-05,5.241931304126104e-06,-6.615394403582442e-05,8.385942851124403e-06,-0.0064730360220250915,0.015003594298641731,-0.0064730360220250915,-0.014921584814252542,0.0064730360220250915,0.03322422856731011,-0.0064730360220250915,0.043066313294173986,0.0064730360220250915,0.006540562427641783,0.07309538385399583
2024-01-02 08:01:00,45816.8,0.007062236924531007,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,2.7254344974686285e-06,-6.97969110697257e-05,-0.007062236924531007,0.007941357374110725,-0.007062236924531007,-0.02198382173878355,0.007062236924531007,0.04028646549184112,-0.007062236924531007,0.03600407636964298,0.007062236924531007,0.01360279935217279,0.08015762077852684
2024-01-02 09:01:00,45730.5,-0.0018835885526706786,-7.990664937606092e-05,3.497665710195747e-06,5.241931304126104e-06,-9.685333109394304e-06,4.043474964123427e-05,0.0018835885526706786,0.009824945926781403,-0.0018835885526706786,-0.023867410291454227,0.0018835885526706786,0.042170054044511796,-0.0018835885526706786,0.0341204878169723,0.0018835885526706786,0.015486387904843468,0.07827403222585616
2024-01-02 10:01:00,45655.7,-0.0016356698483507293,-2.8286110492882384e-05,-1.8546176233947078e-05,-2.250652221759923e-05,0.00029473078524331096,7.169870178937183e-05,0.0016356698483507293,0.011460615775132132,-0.0016356698483507293,-0.025503080139804957,-0.0016356698483507293,0.040534384196161066,0.0016356698483507293,0.03575615766532303,-0.0016356698483507293,0.013850718056492739,0.07663836237750543
2024-01-02 11:01:00,45486.8,-0.003699428548899597,-2.420301328115407e-05,-8.990742501882486e-06,-1.5041474456961994e-06,-9.158567775832678e-05,8.385942851124403e-06,0.003699428548899597,0.01516004432403173,0.003699428548899597,-0.02180365159090536,0.003699428548899597,0.04423381274506066,-0.003699428548899597,0.03205672911642343,-0.003699428548899597,0.010151289507593142,0.07293893382860583
2024-01-02 12:01:00,45355.1,-0.002895345462859633,2.3267720726807417e-05,-0.00019669008497063295,0.00017684019272965937,-7.732651013739298e-05,4.9032032417192704e-05,0.002895345462859633,0.018055389786891363,0.002895345462859633,-0.018908306128045727,0.002895345462859633,0.047129158207920296,0.002895345462859633,0.034952074579283066,-0.002895345462859633,0.007255944044733509,0.0700435883657462
2024-01-02 13:01:00,45686.3,0.007302376138516031,-3.14254954833065e-05,-3.181779323436324e-05,-1.6097258568341587e-06,6.952039011961644e-06,-3.338242449841776e-05,0.007302376138516031,0.025357765925407394,-0.007302376138516031,-0.026210682266561758,0.007302376138516031,0.05443153434643633,-0.007302376138516031,0.027649698440767034,0.007302376138516031,0.01455832018324954,0.07734596450426223
2024-01-02 14:01:00,45293.6,-0.008595574603327605,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,-2.0928204646867127e-05,4.043474964123427e-05,0.008595574603327605,0.033953340528735,0.008595574603327605,-0.017615107663234153,0.008595574603327605,0.06302710894976393,-0.008595574603327605,0.01905412383743943,0.008595574603327605,0.023153894786577145,0.06875038990093463
2024-01-02 15:01:00,45215.0,-0.001735344507833303,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-3.8281611334222484e-05,-0.001735344507833303,0.032217996020901696,-0.001735344507833303,-0.019350452171067456,-0.001735344507833303,0.06129176444193063,0.001735344507833303,0.020789468345272732,-0.001735344507833303,0.021418550278743842,0.06701504539310132
2024-01-02 16:01:00,45393.4,0.003945593276567516,-5.53834910547325e-05,-3.616442363963397e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-0.0001369777306782456,-0.003945593276567516,0.02827240274433418,0.003945593276567516,-0.01540485889449994,-0.003945593276567516,0.05734617116536311,-0.003945593276567516,0.016843875068705216,-0.003945593276567516,0.017472957002176326,0.07096063866966884
2024-01-02 17:01:00,45001.2,-0.008640022558345617,-1.4746188799420292e-05,-0.0004207716274170132,6.190234011576265e-05,9.047929381527293e-06,1.2776789360014718e-05,0.008640022558345617,0.0369124253026798,0.008640022558345617,-0.006764836336154323,0.008640022558345617,0.06598619372370873,0.008640022558345617,0.025483897627050833,0.008640022558345617,0.026112979560521943,0.062320616111323224
2024-01-02 18:01:00,45189.0,0.004173222047412217,-2.8286110492882384e-05,-1.7362635199231e-05,6.245291722888162e-06,-7.012070648778699e-05,-2.0829365591364622e-05,-0.004173222047412217,0.03273920325526758,-0.004173222047412217,-0.01093805838356654,0.004173222047412217,0.07015941577112095,0.004173222047412217,0.02965711967446305,0.004173222047412217,0.03028620160793416,0.06649383815873544
2024-01-02 19:01:00,45073.2,-0.0025625705370776464,-2.8286110492882384e-05,-2.1311590665755015e-05,-2.250652221759923e-05,6.851126497821901e-06,-2.0829365591364622e-05,0.0025625705370776464,0.035301773792345226,0.0025625705370776464,-0.008375487846488894,-0.0025625705370776464,0.0675968452340433,0.0025625705370776464,0.0322196902115407,0.0025625705370776464,0.032848772145011806,0.0639312676216578
2024-01-02 20:01:00,44825.2,-0.005502160929332756,4.639146513674713e-05,-1.5178374171184035e-05,8.41086435774576e-05,8.522931243877114e-06,1.1980213468539385e-05,0.005502160929332756,0.04080393472167798,0.005502160929332756,-0.002873326917156138,0.005502160929332756,0.07309900616337606,-0.005502160929332756,0.02671752928220794,0.005502160929332756,0.03835093307434456,0.05842910669232504
2024-01-02 21:01:00,45155.0,0.007357468566788317,-5.53834910547325e-05,-4.419238636666276e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-0.0001068250542746742,0.007357468566788317,0.0481614032884663,-0.007357468566788317,-0.010230795483944455,0.007357468566788317,0.08045647473016437,0.007357468566788317,0.03407499784899626,0.007357468566788317,0.04570840164113288,0.06578657525911336
2024-01-02 22:01:00,45006.7,-0.003284243162440581,-3.14254954833065e-05,-8.990742501882486e-06,-2.3637489960672448e-05,9.047929381527293e-06,1.0531766505387182e-05,0.003284243162440581,0.05144564645090688,0.003284243162440581,-0.006946552321503874,0.003284243162440581,0.08374071789260495,0.003284243162440581,0.03735924101143684,0.003284243162440581,0.04899264480357346,0.06250233209667277
2024-01-02 23:01:00,44979.8,-0.0005976887885580373,-6.392026822588833e-05,-2.1311590665755015e-05,-2.1110170933006542e-05,6.952039011961644e-06,-1.9814503081218133e-05,0.0005976887885580373,0.052043335239464916,0.0005976887885580373,-0.0063488635329458365,0.0005976887885580373,0.08433840668116299,-0.0005976887885580373,0.0367615522228788,-0.0005976887885580373,0.04839495601501542,0.06190464330811474
2024-01-03 00:01:00,45168.1,0.004186323638611045,-3.14254954833065e-05,-3.181779323436324e-05,-1.6097258568341587e-06,0.0003966635019021346,-3.338242449841776e-05,-0.004186323638611045,0.04785701160085387,-0.004186323638611045,-0.010535187171556881,-0.004186323638611045,0.08015208304255195,0.004186323638611045,0.040947875861489846,-0.004186323638611045,0.04420863237640438,0.06609096694672578
2024-01-03 01:01:00,45347.8,0.003978471531899785,-3.662849005661455e-05,-3.181309127913066e-05,-6.145939642419342e-06,0.0002567144858661567,-3.338242449841776e-05,-0.003978471531899785,0.043878540068954086,-0.003978471531899785,-0.014513658703456667,-0.003978471531899785,0.07617361151065216,0.003978471531899785,0.04492634739338963,-0.003978471531899785,0.04023016084450459,0.07006943847862557
2024-01-03 02:01:00,45312.7,-0.0007740177031743123,0.00022545263467108387,-7.391942089372052e-06,1.6540969503767833e-05,0.00031319734296766764,5.9834092750189036e-05,0.0007740177031743123,0.0446525577721284,0.0007740177031743123,-0.013739641000282354,0.0007740177031743123,0.07694762921382647,-0.0007740177031743123,0.04415232969021532,0.0007740177031743123,0.041004178547678904,0.06929542077545126
2024-01-03 03:01:00,45297.8,-0.00032882613483620204,6.0251399253771174e-05,-1.8546176233947078e-05,2.6276734355043125e-05,-7.732651013739298e-05,-2.0829365591364622e-05,-0.00032882613483620204,0.044323731637292196,0.00032882613483620204,-0.013410814865446152,-0.00032882613483620204,0.07661880307899027,-0.00032882613483620204,0.04382350355537912,-0.00032882613483620204,0.0406753524128427,0.06896659464061505
2024-01-03 04:01:00,45218.8,-0.0017440140580778918,0.00019952778661989166,-7.391942089372052e-06,1.6540969503767833e-05,-8.842338221273096e-05,5.559393739510919e-05,-0.0017440140580778918,0.042579717579214305,0.0017440140580778918,-0.01166680080736826,-0.0017440140580778918,0.07487478902091238,0.0017440140580778918,0.04556751761345701,0.0017440140580778918,0.042419366470920594,0.06722258058253716
2024-01-03 05:01:00,45200.0,-0.0004157562783622115,0.00020834482030848025,-7.391942089372052e-06,1.6540969503767833e-05,-7.732651013739298e-05,8.385942851124403e-06,-0.0004157562783622115,0.04216396130085209,0.0004157562783622115,-0.011251044529006049,-0.0004157562783622115,0.07445903274255017,0.0004157562783622115,0.04598327389181922,-0.0004157562783622115,0.04200361019255838,0.06680682430417495
2024-01-03 06:01:00,45362.7,0.0035995575221239307,-4.271213001812728e-05,-1.8546176233947078e-05,-1.4167494752903614e-05,2.7254344974686285e-06,7.169870178937183e-05,0.0035995575221239307,0.045763518822976024,-0.0035995575221239307,-0.01485060205112998,0.0035995575221239307,0.0780585902646741,-0.0035995575221239307,0.04238371636969529,0.0035995575221239307,0.04560316771468231,0.07040638182629888
2024-01-03 07:01:00,45030.4,-0.007325401706688384,-3.14254954833065e-05,-8.990742501882486e-06,-2.3637489960672448e-05,9.047929381527293e-06,1.664557139437014e-05,0.007325401706688384,0.05308892052966441,0.007325401706688384,-0.007525200344441596,0.007325401706688384,0.08538399197136248,-0.007325401706688384,0.035058314663006906,-0.007325401706688384,0.03827776600799393,0.0630809801196105
2024-01-03 08:01:00,45224.1,0.004301538516202408,-3.14254954833065e-05,-3.181309127913066e-05,-5.17141844714919e-06,6.952039011961644e-06,-2.0829365591364622e-05,-0.004301538516202408,0.048787382013462,-0.004301538516202408,-0.011826738860644004,-0.004301538516202408,0.08108245345516008,0.004301538516202408,0.039359853179209314,0.004301538516202408,0.04257930452419634,0.0673825186358129
2024-01-03 09:01:00,45378.7,0.003418531269831826,-2.7875660577112673e-05,-1.7362635199231e-05,6.0421932219687095e-06,1.0872498095533372e-05,8.385942851124403e-06,-0.003418531269831826,0.045368850743630174,-0.003418531269831826,-0.01524527013047583,-0.003418531269831826,0.07766392218532825,0.003418531269831826,0.04277838444904114,-0.003418531269831826,0.03916077325436451,0.07080104990564473
2024-01-03 10:01:00,45175.7,-0.004473464422735773,-2.1455955839959497e-05,-8.990742501882486e-06,1.2676925975862453e-05,-7.012070648778699e-05,1.1980213468539385e-05,0.004473464422735773,0.04984231516636595,0.004473464422735773,-0.010771805707740056,-0.004473464422735773,0.07319045776259248,-0.004473464422735773,0.03830492002630537,-0.004473464422735773,0.03468730883162874,0.06632758548290896
2024-01-03 11:01:00,43728.9,-0.03202606711130085,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,-2.0928204646867127e-05,0.0006609452538737624,0.03202606711130085,0.0818683822776668,0.03202606711130085,0.021254261403560792,-0.03202606711130085,0.04116439065129163,0.03202606711130085,0.07033098713760622,-0.03202606711130085,0.0026612417203278893,0.03430151837160811
2024-01-03 12:01:00,42795.8,-0.021338291152990352,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,-1.3771711650555753e-05,-0.021338291152990352,0.060530091124676444,-0.021338291152990352,-8.402974942955943e-05,-0.021338291152990352,0.019826099498301275,0.021338291152990352,0.09166927829059657,-0.021338291152990352,-0.018677049432662463,0.012963227218617757
2024-01-03 13:01:00,42545.7,-0.005844031423644536,-2.8286110492882384e-05,-4.095353868258994e-05,-1.6097258568341587e-06,-2.0928204646867127e-05,8.385942851124403e-06,0.005844031423644536,0.06637412254832098,-0.005844031423644536,-0.005928061173074095,0.005844031423644536,0.02567013092194581,0.005844031423644536,0.0975133097142411,0.005844031423644536,-0.012833018009017927,0.007119195794973221
2024-01-03 14:01:00,42204.1,-0.008029013507828031,-3.416354217489636e-05,-7.391942089372052e-06,-2.1110170933006542e-05,-2.0928204646867127e-05,4.3651915674050736e-05,0.008029013507828031,0.07440313605614901,0.008029013507828031,0.002100952334753936,0.008029013507828031,0.03369914442977384,0.008029013507828031,0.10554232322206913,-0.008029013507828031,-0.020862031516845958,-0.0009098177128548102
2024-01-03 15:01:00,43014.0,0.019190078689037326,-5.53834910547325e-05,3.594337401084711e-05,-1.6097258568341587e-06,0.00023843221878551126,-1.3771711650555753e-05,-0.019190078689037326,0.055213057367111684,-0.019190078689037326,-0.01708912635428339,-0.019190078689037326,0.014509065740736515,-0.019190078689037326,0.08635224453303181,0.019190078689037326,-0.0016719528278086315,0.018280260976182516
2024-01-03 16:01:00,43009.2,-0.00011159157483620064,0.0005820195035603877,0.0005190518616714613,0.0005446998562112669,0.00023843221878551126,0.0001625611814787653,0.00011159157483620064,0.055324648941947885,-0.00011159157483620064,-0.01720071792911959,0.00011159157483620064,0.014620657315572716,-0.00011159157483620064,0.08624065295819561,0.00011159157483620064,-0.0015603612529724309,0.018168669401346316
2024-01-03 17:01:00,42914.5,-0.002201854486946875,-5.53834910547325e-05,-3.4890706288538945e-05,-1.6097258568341587e-06,0.00023843221878551126,-3.338242449841776e-05,-0.002201854486946875,0.05312279445500101,-0.002201854486946875,-0.019402572416066466,-0.002201854486946875,0.012418802828625841,-0.002201854486946875,0.08403879847124873,-0.002201854486946875,-0.0037622157399193057,0.01596681491439944
2024-01-03 18:01:00,42267.6,-0.015074159083759642,-3.14254954833065e-05,-1.5178374171184035e-05,-2.4897590189885416e-05,-2.2073913151109927e-05,1.1980213468539385e-05,0.015074159083759642,0.06819695353876065,0.015074159083759642,-0.004328413332306824,0.015074159083759642,0.027492961912385483,-0.015074159083759642,0.06896463938748909,0.015074159083759642,0.011311943343840336,0.0008926558306397991
